ts,type,side,price,size,trade_aggr_side
2588,trade,T,10001,9.288157,B
2593,trade,T,10001,0.395754,B
2596,book,A,10001,85.317688,
2597,book,A,10001,75.809647,
2600,book,A,10006,1.522791,
2601,book,A,10003,18.732914,
2606,trade,T,10001,18.541738,B
2607,trade,T,9999,6.492062,S
2610,trade,T,9999,13.305380,S
2615,book,A,10003,14.456708,
2619,trade,T,9999,16.965093,S
2623,book,A,10001,82.880618,
2626,book,A,10001,85.025450,
2628,book,B,9997,37.024114,
2631,book,B,9998,30.547270,
2635,book,A,10002,10.911295,
2640,book,A,10003,13.440817,
2642,trade,T,10001,12.804133,B
2643,book,A,10002,0.962879,
2647,book,B,9999,57.583138,
2648,book,A,10004,25.277336,
2649,book,B,9994,6.787466,
2654,book,B,9997,43.575875,
2659,book,B,9999,69.050403,
2660,book,B,9999,56.015401,
2664,book,B,9999,55.855805,
2668,book,B,9999,64.084609,
2670,trade,T,10001,4.195181,B
2675,book,B,9998,28.142812,
2676,book,A,10001,78.433620,
2681,book,B,9995,58.808259,
2684,trade,T,10001,11.207499,B
2686,book,A,10004,20.051485,
2689,book,A,10002,2.073585,
2690,book,A,10005,83.429166,
2694,book,A,10002,0.000000,
2695,book,A,10001,80.890719,
2696,book,B,9999,56.291893,
2698,book,B,9998,26.650529,
2701,book,A,10006,18.509199,
2703,book,A,10002,0.000000,
2704,book,A,10001,0.000000,
2709,book,A,10001,61.399558,
2714,book,A,10001,61.887771,
2718,book,A,10002,9.477828,
2721,book,A,10002,8.915254,
2725,trade,T,9999,17.038852,S
2729,trade,T,10001,4.028704,B
2733,book,B,9998,25.126483,
2735,book,A,10008,17.998189,
2736,book,A,10004,37.095201,
2738,book,A,10003,3.295068,
2739,trade,T,9999,7.771897,S
2743,trade,T,10001,2.268472,B
2745,trade,T,10001,9.016171,B
2746,book,B,9999,64.088139,
2751,book,B,9992,8.153355,
2752,book,B,9999,71.461504,
2753,book,A,10002,7.602917,
2756,book,B,9998,26.114194,
2761,trade,T,10001,2.487811,B
2765,book,B,9999,82.170716,
2766,book,A,10001,0.000000,
2769,book,A,10001,71.008153,
2770,book,B,9997,0.000000,
2771,book,B,9999,104.705668,
2775,book,A,10003,0.000000,
2778,book,B,9997,0.000000,
2779,book,B,9995,0.000000,
2784,book,B,9994,10.081257,
2786,book,B,9995,2.169325,
2789,book,B,9996,0.573512,
2794,trade,T,10001,6.738341,B
2798,book,B,9999,114.607937,
2802,book,B,9999,0.000000,
2807,book,A,10002,0.000000,
2810,book,A,10002,0.000000,
2813,book,B,9997,0.000000,
2817,trade,T,10001,13.048608,B
2822,book,A,10001,75.736540,
2825,trade,T,10001,3.290346,B
2826,trade,T,9999,13.487562,S
2828,trade,T,9999,1.272181,S
2833,trade,T,9999,18.810093,S
2838,book,B,9999,74.006255,
2840,trade,T,9999,17.377918,S
2845,book,A,10001,79.084451,
2850,book,A,10001,80.886166,
2854,book,B,9999,84.152455,
2858,book,A,10001,79.725166,
2862,trade,T,9999,19.987472,S
2867,trade,T,9999,11.678372,S
2868,book,B,9994,13.264925,
2873,book,B,9992,4.616032,
2876,trade,T,10001,3.164269,B
2878,trade,T,10001,12.099055,B
2881,trade,T,10001,16.905891,B
2883,book,B,9999,77.136451,
2886,book,A,10001,75.872736,
2890,trade,T,10001,1.219588,B
2891,trade,T,10001,5.531579,B
2896,book,B,9997,0.000000,
2900,book,B,9993,0.000000,
2905,book,A,10004,27.325280,
2910,book,A,10001,80.830992,
2915,book,B,9999,71.198549,
2916,book,B,9997,6.831518,
2918,trade,T,9999,18.550128,S
2920,trade,T,10001,16.487689,B
2925,book,B,9994,6.806842,
2926,book,A,10003,24.714474,
2930,book,B,9993,4.263668,
2935,trade,T,9999,10.591562,S
2936,book,B,9993,0.000000,
2937,book,A,10003,12.421277,
2940,book,B,9992,7.525176,
2942,trade,T,9999,6.945345,S
2945,book,A,10001,76.768311,
2948,book,A,10001,85.772422,
2953,trade,T,10001,8.581572,B
2954,book,B,9996,0.712723,
2956,trade,T,9999,14.012888,S
2961,book,B,9998,20.277036,
2966,book,B,9992,5.313588,
2967,book,B,9997,4.194829,
2969,book,A,10001,94.418289,
2971,book,B,9992,3.542726,
2976,book,B,9997,0.000000,
2979,book,A,10001,94.645398,
2982,book,A,10001,99.012111,
2987,book,B,9997,1.625655,
2988,book,B,9999,67.287025,
2992,trade,T,10001,0.746708,B
2997,book,A,10007,0.000000,
2999,book,A,10007,0.000000,
3001,book,A,10008,18.074489,
3005,book,A,10004,22.121089,
3006,trade,T,10001,19.639728,B
3008,book,B,9998,0.000000,
3013,book,B,9998,0.000000,
3014,trade,T,9999,13.659122,S
3018,book,A,10003,9.553310,
3019,book,A,10004,22.238513,
3024,book,A,10004,23.665128,
3025,book,A,10001,0.000000,
3026,trade,T,10001,8.207804,B
3031,book,A,10001,60.349109,
3033,book,B,9996,1.412650,
3036,book,A,10005,73.442091,
3041,trade,T,10001,9.598976,B
3045,book,A,10005,68.269921,
3049,book,A,10002,15.213009,
3053,book,B,9995,11.466942,
3054,book,A,10003,0.000000,
3057,book,A,10001,76.296996,
3062,book,B,9997,10.187414,
3065,trade,T,9999,15.548848,S
3070,book,A,10006,0.000000,
3074,trade,T,10001,10.219602,B
3075,book,A,10002,20.550447,
3080,book,B,9994,0.000000,
3083,book,A,10001,0.000000,
3084,trade,T,9999,2.478549,S
3087,book,B,9998,1.798463,
3088,trade,T,10001,11.299663,B
3093,book,B,9995,2.066077,
3094,trade,T,10001,16.545070,B
3095,book,B,9992,13.529023,
3100,book,A,10006,0.000000,
3105,book,B,9997,14.062239,
3107,book,B,9999,41.566519,
3112,trade,T,10001,5.377711,B
3117,trade,T,10001,16.750904,B
3122,book,A,10003,0.000000,
3126,book,A,10006,1.629846,
3127,book,B,9997,0.000000,
3130,trade,T,10001,8.004613,B
3134,book,A,10002,32.411967,
3137,book,A,10003,8.654457,
3141,book,B,9999,41.965430,
3142,book,B,9999,32.947814,
3147,book,B,9995,5.979271,
3148,book,A,10004,21.955729,
3153,trade,T,9999,1.709948,S
3155,book,B,9999,26.160585,
3160,book,A,10001,72.755741,
3163,book,A,10006,9.566786,
3168,book,A,10003,0.619181,
3172,trade,T,10001,15.186769,B
3173,trade,T,10001,10.125005,B
3174,book,A,10002,61.623029,
3175,book,A,10002,51.265563,
3179,book,B,9999,23.645860,
3181,book,A,10006,16.366036,
3182,book,A,10003,0.000000,
3187,book,B,9999,26.330885,
3192,trade,T,10001,13.018553,B
3195,book,B,9999,28.924344,
3197,trade,T,9999,1.888552,S
3199,book,B,9998,0.000000,
3204,book,A,10008,34.050849,
3209,trade,T,10001,5.554358,B
3214,book,B,9996,7.158693,
3219,book,A,10008,41.999904,
3220,trade,T,10001,2.391482,B
3223,book,B,9992,13.745756,
3228,trade,T,9999,12.583787,S
3232,book,A,10004,28.855828,
3237,book,B,9995,17.789271,
3239,book,B,9999,22.095177,
3243,trade,T,10001,4.510747,B
3246,book,B,9994,4.814616,
3249,book,B,9993,0.000000,
3251,book,B,9992,9.125005,
3256,trade,T,9999,15.738846,S
3258,book,B,9997,1.869063,
3259,trade,T,9999,2.810307,S
3263,book,A,10001,77.337070,
3266,book,A,10001,84.978790,
3268,trade,T,9999,2.514296,S
3269,trade,T,9999,10.768834,S
3270,book,A,10004,0.000000,
3275,book,A,10007,0.000000,
3280,trade,T,10001,3.762313,B
3284,book,B,9999,21.788877,
3288,book,B,9999,5.136736,
3292,trade,T,10001,9.953470,B
3293,book,A,10002,44.301953,
3298,book,A,10001,73.496234,
3300,book,A,10005,67.994111,
3303,trade,T,9999,15.498893,S
3304,book,A,10001,82.733278,
3305,book,A,10006,31.131548,
3308,trade,T,9999,17.466190,S
3310,trade,T,10001,19.063265,B
3314,trade,T,9999,1.218122,S
3315,trade,T,9999,5.994300,S
3320,book,A,10001,70.916778,
3321,book,B,9992,0.000000,
3323,book,A,10001,71.491654,
3326,book,B,9998,9.614012,
3330,book,A,10001,75.852493,
3333,trade,T,9999,14.235132,S
3335,book,A,10008,32.477986,
3336,trade,T,9999,19.007850,S
3341,book,A,10006,0.000000,
3343,book,A,10001,65.042761,
3347,book,A,10001,63.462106,
3351,trade,T,10001,4.687131,B
3356,book,A,10002,28.533800,
3360,book,A,10001,56.864486,
3364,book,B,9997,9.384074,
3369,book,A,10001,56.557368,
3373,trade,T,9999,6.792906,S
3374,book,B,9999,12.904037,
3376,book,A,10001,55.604756,
3378,trade,T,9999,14.300541,S
3383,trade,T,9999,13.974733,S
3387,book,A,10001,60.892341,
3391,trade,T,10001,8.371380,B
3392,book,A,10003,0.000000,
3397,book,A,10003,1.688306,
3399,book,B,9994,3.165537,
3402,trade,T,9999,4.758679,S
3405,book,B,9997,9.703188,
3409,book,B,9998,24.006752,
3414,book,B,9993,0.000000,
3418,book,B,9996,10.686031,
3423,book,B,9992,16.596009,
3424,trade,T,9999,16.777164,S
3427,book,A,10008,32.966996,
3430,book,B,9997,21.362573,
3435,trade,T,10001,4.448140,B
3436,book,B,9999,17.557290,
3440,trade,T,10001,14.963622,B
3445,book,B,9998,29.037951,
3447,book,B,9999,13.087742,
3448,book,A,10006,7.262584,
3451,book,B,9997,16.868990,
3456,book,B,9994,0.000000,
3458,book,B,9999,3.961350,
3462,trade,T,9999,13.115456,S
3467,book,A,10005,69.482285,
3471,trade,T,9999,18.416019,S
3475,book,A,10001,76.424090,
3480,trade,T,9999,13.632913,S
3481,book,B,9994,3.268020,
3484,book,B,9999,7.768515,
3485,book,A,10001,78.981602,
3489,book,A,10008,33.568851,
3494,book,B,9999,12.054210,
3498,book,A,10008,36.969233,
3503,trade,T,9999,9.092990,S
3507,book,B,9999,7.375852,
3510,trade,T,9999,5.869190,S
3515,book,B,9998,22.207696,
3518,book,A,10004,0.000000,
3522,book,B,9998,28.756045,
3523,book,B,9997,20.167483,
3525,trade,T,9999,17.264405,S
3530,book,B,9992,13.690033,
3533,trade,T,10001,7.320659,B
3536,trade,T,9999,15.825725,S
3538,book,B,9999,16.325625,
3539,book,A,10008,35.981396,
3541,trade,T,10001,7.754955,B
3542,book,A,10001,0.000000,
3545,book,A,10004,0.000000,
3550,book,A,10006,7.522381,
3554,book,A,10002,31.511195,
3558,book,A,10001,70.861831,
3562,book,A,10001,83.582006,
3564,trade,T,10001,15.060310,B
3568,book,A,10001,77.198674,
3573,book,B,9998,39.906316,
3575,book,A,10005,68.113153,
3578,book,B,9995,1.070416,
3581,book,B,9999,0.000000,
3585,book,B,9992,15.992151,
3588,book,A,10001,0.000000,
3593,book,A,10007,0.000000,
3597,trade,T,9999,10.604651,S
3602,book,B,9999,60.786055,
3607,trade,T,10001,19.740302,B
3609,book,B,9994,0.941072,
3614,trade,T,10001,8.476168,B
3619,book,B,9993,0.000000,
3624,trade,T,10001,16.876066,B
3628,book,B,9999,60.153047,
3631,trade,T,10001,9.046671,B
3632,book,B,9996,20.823136,
3633,book,A,10001,68.718694,
3634,book,B,9999,72.755238,
3638,book,A,10002,19.309916,
3641,book,A,10001,80.506757,
3642,trade,T,9999,9.550459,S
3645,book,B,9996,8.268341,
3647,book,B,9999,64.768491,
3650,book,B,9998,54.802249,
3651,book,A,10004,0.000000,
3656,trade,T,9999,17.863471,S
3660,book,B,9992,13.522843,
3664,trade,T,10001,17.567400,B
3665,book,A,10002,0.000000,
3670,book,A,10002,11.996100,
3671,book,A,10003,16.245618,
3675,book,B,9997,21.641767,
3677,trade,T,9999,6.664132,S
3679,book,A,10001,87.396300,
3682,book,A,10001,86.361017,
3683,trade,T,10001,19.976599,B
3685,book,A,10004,4.215787,
3689,trade,T,10001,11.072683,B
3690,trade,T,9999,10.235049,S
3692,book,B,9999,63.514631,
3694,book,A,10004,10.230120,
3697,book,A,10003,20.937082,
3700,trade,T,10001,5.677260,B
3704,book,B,9999,59.769915,
3708,book,A,10005,66.756412,
3709,book,A,10001,89.650746,
3713,trade,T,10001,11.125448,B
3716,book,B,9996,21.639939,
3718,trade,T,9999,18.920989,S
3719,trade,T,9999,17.991171,S
3724,book,A,10008,45.970588,
3729,book,B,9997,13.599087,
3731,book,B,9992,21.565754,
3732,book,A,10007,0.648640,
3733,trade,T,10001,14.354297,B
3736,trade,T,10001,3.305503,B
3739,trade,T,10001,13.921440,B
3740,book,B,9999,69.428059,
3745,trade,T,9999,18.715399,S
3746,book,B,9995,0.000000,
3750,book,B,9994,1.225462,
3751,book,A,10008,53.179657,
3756,book,B,9998,0.000000,
3757,book,B,9995,0.000000,
3762,trade,T,10001,11.347827,B
3763,trade,T,9999,7.834534,S
3764,trade,T,9999,3.747243,S
3769,book,B,9998,7.380350,
3772,book,B,9993,0.000000,
3773,book,B,9993,8.996671,
3778,book,A,10002,13.403121,
3783,book,B,9995,0.000000,
3786,trade,T,10001,17.163401,B
3787,trade,T,10001,7.411891,B
3791,book,A,10001,75.680684,
3793,book,A,10006,14.920448,
3798,trade,T,9999,18.819421,S
3800,book,B,9999,52.575285,
3801,trade,T,9999,19.761000,S
3805,book,A,10006,16.580096,
3810,book,B,9998,5.528933,
3815,book,A,10001,67.229728,
3819,trade,T,9999,4.315730,S
3820,book,B,9993,4.172484,
3825,book,B,9997,14.601981,
3829,trade,T,9999,3.550431,S
3834,trade,T,9999,0.718218,S
3835,trade,T,9999,18.125530,S
3836,trade,T,9999,16.248008,S
3838,book,B,9999,41.676686,
3842,book,A,10001,59.434803,
3846,book,A,10002,22.232089,
3849,book,B,9998,12.787709,
3853,trade,T,9999,1.308241,S
3855,trade,T,9999,8.883045,S
3856,book,B,9999,48.100313,
3861,book,A,10001,52.449860,
3863,trade,T,10001,14.929460,B
3866,book,A,10005,0.000000,
3870,book,B,9998,15.818422,
3875,trade,T,10001,1.344833,B
3879,trade,T,9999,1.379430,S
3882,book,A,10005,0.000000,
3884,book,B,9994,0.000000,
3889,book,B,9996,20.254982,
3893,book,B,9993,2.048678,
3898,trade,T,10001,10.177979,B
3900,book,A,10007,0.000000,
3902,book,B,9994,0.000000,
3904,book,A,10005,0.000000,
3905,trade,T,10001,13.426336,B
3909,book,B,9999,42.436337,
3911,book,B,9997,8.401313,
3916,book,B,9999,31.290788,
3919,book,B,9993,0.000000,
3922,book,A,10005,1.629819,
3924,book,B,9999,31.745485,
3927,trade,T,10001,15.925045,B
3928,book,B,9992,23.498422,
3929,book,B,9998,20.414961,
3933,book,B,9995,11.037586,
3938,trade,T,9999,2.980732,S
3940,book,A,10005,14.732076,
3942,book,B,9999,29.568501,
3946,book,A,10005,13.590583,
3949,book,B,9998,14.870245,
3950,book,A,10001,34.690451,
3954,trade,T,10001,5.815686,B
3955,trade,T,10001,13.672318,B
3956,trade,T,9999,2.797702,S
3959,book,B,9998,9.451012,
3963,book,B,9993,0.000000,
3966,book,B,9998,14.853046,
3969,book,B,9998,0.000000,
3971,book,B,9999,23.633244,
3974,book,A,10007,6.552443,
3976,book,A,10005,19.012006,
3980,book,A,10001,39.720816,
3983,book,A,10003,26.532840,
3987,book,B,9995,0.000000,
3989,book,B,9995,0.000000,
3993,trade,T,10001,8.161532,B
3996,book,B,9996,24.824030,
3997,book,A,10002,5.804046,
4002,book,A,10004,19.215133,
4004,trade,T,9999,11.910878,S
4005,book,A,10001,43.586091,
4009,book,A,10002,14.490779,
4012,book,B,9999,24.342029,
4013,book,A,10004,13.340664,
4015,book,A,10005,23.139194,
4018,trade,T,10001,6.890359,B
4020,book,B,9999,0.000000,
4024,book,A,10001,63.929008,
4026,book,B,9995,0.000000,
4028,book,A,10006,20.127496,
4030,book,B,9995,0.000000,
4035,book,B,9995,1.855494,
4037,book,B,9999,61.449473,
4042,trade,T,9999,2.395467,S
4046,book,A,10001,56.662420,
4048,book,B,9999,53.276048,
4052,book,A,10001,54.096852,
4053,trade,T,9999,8.456355,S
4056,book,A,10005,10.720601,
4059,trade,T,10001,8.402935,B
4061,trade,T,10001,1.667103,B
4066,book,A,10002,0.000000,
4071,book,B,9997,15.575939,
4076,trade,T,10001,7.595415,B
4078,book,A,10001,56.463847,
4079,trade,T,10001,16.552228,B
4084,trade,T,10001,2.192980,B
4088,book,A,10002,0.000000,
4092,book,A,10003,18.665309,
4097,trade,T,10001,2.716549,B
4102,trade,T,10001,8.254492,B
4106,book,A,10003,19.404450,
4111,book,A,10008,55.521748,
4116,book,B,9993,0.000000,
4117,book,A,10001,61.434849,
4118,book,B,9997,9.549078,
4119,trade,T,9999,18.106845,S
4120,book,B,9997,2.756199,
4122,trade,T,9999,15.432052,S
4124,book,A,10001,58.008863,
4127,trade,T,9999,17.925552,S
4128,book,B,9999,58.621595,
4131,book,A,10002,12.437519,
4134,book,B,9999,50.590251,
4139,trade,T,10001,17.083906,B
4144,book,A,10001,66.898345,
4149,book,B,9998,1.442791,
4150,trade,T,9999,10.869668,S
4154,book,A,10001,72.704346,
4157,book,A,10001,87.610659,
4162,book,A,10002,20.264570,
4165,book,A,10002,17.526823,
4168,book,B,9999,50.087939,
4173,trade,T,10001,10.983060,B
4177,book,A,10004,16.202888,
4178,book,B,9999,0.000000,
4183,book,A,10001,0.000000,
4186,book,A,10001,65.074402,
4187,book,A,10004,20.342209,
4191,book,A,10001,65.106768,
4194,book,A,10007,0.831870,
4197,trade,T,9999,11.143826,S
4199,book,A,10001,65.333568,
4202,book,B,9995,1.355740,
4204,book,B,9993,0.000000,
4208,trade,T,10001,4.690999,B
4211,book,A,10001,59.267197,
4214,book,B,9998,0.000000,
4215,trade,T,10001,15.300840,B
4216,book,A,10002,18.799660,
4221,book,A,10003,8.226428,
4224,book,A,10002,13.470321,
4227,book,B,9999,59.931400,
4231,trade,T,9999,5.727297,S
4235,book,B,9999,62.740732,
4237,book,A,10005,19.013316,
4238,book,A,10004,11.900437,
4240,book,B,9998,6.955769,
4242,trade,T,9999,6.249029,S
4247,book,A,10002,22.333514,
4252,book,A,10007,13.304528,
4255,trade,T,10001,4.327235,B
4257,book,B,9997,0.000000,
4259,book,B,9997,0.000000,
4262,book,B,9998,14.289999,
4263,trade,T,9999,9.757665,S
4264,book,B,9997,0.000000,
4266,book,A,10001,64.020640,
4267,trade,T,9999,15.390461,S
4271,trade,T,10001,0.797120,B
4275,book,A,10006,17.060578,
4278,book,B,9994,0.000000,
4280,book,B,9999,75.285640,
4284,book,A,10003,3.270267,
4285,book,A,10002,35.776402,
4287,trade,T,9999,5.568999,S
4288,book,B,9999,76.708872,
4289,trade,T,10001,11.918988,B
4291,trade,T,10001,15.590244,B
4295,trade,T,10001,6.827529,B
4299,book,A,10002,35.159858,
4301,trade,T,10001,8.353571,B
4305,book,B,9999,77.980172,
4309,book,A,10004,22.748910,
4312,book,B,9999,75.575089,
4316,book,A,10001,61.098247,
4321,book,B,9999,77.104085,
4325,book,A,10004,18.654610,
4328,book,A,10002,43.168511,
4333,book,A,10003,3.899729,
4338,trade,T,9999,0.165261,S
4343,book,B,9998,20.985118,
4344,book,B,9999,80.025416,
4349,book,B,9993,0.000000,
4354,trade,T,9999,1.751417,S
4357,book,A,10005,22.047040,
4358,book,B,9999,79.287614,
4361,book,A,10004,23.778414,
4366,trade,T,9999,16.606430,S
4367,book,B,9996,27.533509,
4370,trade,T,9999,15.973246,S
4371,trade,T,10001,19.789489,B
4375,book,B,9995,2.437660,
4376,book,A,10001,51.835536,
4380,book,B,9999,72.018529,
4384,book,A,10001,0.000000,
4385,book,B,9999,69.587760,
4389,book,B,9993,4.881729,
4394,book,B,9993,12.311101,
4395,book,B,9999,76.879277,
4396,book,B,9998,40.258483,
4398,book,B,9993,22.824641,
4402,book,A,10005,25.948873,
4406,book,A,10005,15.728428,
4411,book,B,9997,0.000000,
4412,book,B,9999,67.419237,
4417,book,B,9992,14.589014,
4421,book,A,10001,62.808746,
4425,book,A,10002,36.821128,
4428,book,A,10006,0.000000,
4430,book,B,9999,67.573329,
4434,book,A,10004,29.555842,
4436,book,B,9997,5.039900,
4440,trade,T,10001,2.393568,B
4441,book,B,9998,43.683905,
4442,trade,T,10001,1.485697,B
4443,trade,T,9999,17.998317,S
4448,trade,T,9999,10.802924,S
4453,book,B,9998,28.553579,
4454,book,A,10001,66.141440,
4456,book,A,10002,33.540505,
4458,trade,T,10001,3.223769,B
4462,trade,T,10001,12.391431,B
4465,book,A,10001,68.997593,
4469,book,A,10001,66.438154,
4474,book,A,10006,6.766879,
4476,book,B,9993,16.468356,
4477,book,B,9999,71.525971,
4479,book,A,10004,0.000000,
4481,book,A,10003,5.227246,
4482,trade,T,10001,12.388779,B
4484,trade,T,10001,14.771821,B
4486,book,A,10003,1.998166,
4489,book,A,10003,2.950761,
4491,book,A,10004,0.000000,
4496,trade,T,9999,15.948872,S
4497,book,A,10006,8.881481,
4500,book,B,9999,79.895883,
4503,book,B,9997,0.000000,
4508,book,B,9999,85.442693,
4511,trade,T,10001,17.151084,B
4513,book,A,10003,10.218589,
4517,trade,T,9999,10.051989,S
4520,book,A,10004,15.490834,
4523,book,B,9999,0.000000,
4528,trade,T,9999,5.189202,S
4531,book,B,9994,0.518774,
4534,book,A,10007,8.042626,
4538,book,B,9992,13.650972,
4543,trade,T,10001,1.204972,B
4547,book,A,10004,13.801878,
4548,book,A,10001,73.229446,
4550,book,A,10005,23.386066,
4555,trade,T,10001,11.375057,B
4560,book,B,9992,11.794530,
4561,trade,T,9999,9.289462,S
4565,trade,T,10001,4.212165,B
4566,book,A,10004,23.390084,
4571,book,A,10002,43.853988,
4573,book,A,10002,38.392004,
4578,book,B,9994,7.219713,
4580,trade,T,9999,8.442142,S
4581,book,B,9999,65.626332,
4586,trade,T,9999,9.931695,S
4587,book,A,10004,17.097590,
4588,book,B,9999,68.142535,
4589,book,A,10004,22.755828,
4594,book,A,10003,1.064171,
4599,book,A,10001,75.861310,
4604,book,B,9994,2.705656,
